cl010059555;"Panier de raisins, gobelet d'argent et bouteille";"Chardin, Jean Baptiste Siméon ; France";"avant 1728";"MI 1044";"Département des Peintures";;"Sully, [Peint] Salle 920 - Jean-Siméon Chardin (1699-1779)";
cl010059556;"Le Bénédicité";"Chardin, Jean Baptiste Siméon ; France";"1725 / 1750  (2e quart du XVIIIe siècle)";"MI 1031";"Département des Peintures";;"Louvre-Lens, Galerie du Temps";
cl010059557;"Le Château de cartes.";"Chardin, Jean Baptiste Siméon ; France";"vers 1736";"MI 1032";"Département des Peintures";;"non exposé";
cl010059558;"Ustensiles de cuisine, chaudron, poêlon et oeufs";"Chardin, Jean Baptiste Siméon ; France";"vers 1733";"MI 1045";"Département des Peintures";;"Sully, [Peint] Salle 920 - Jean-Siméon Chardin (1699-1779)";
cl010059559;"Raisins et grenades";"Chardin, Jean Baptiste Siméon ; France";1763;"MI 1035";"Département des Peintures";;"Sully, [Peint] Salle 928 - Les peintres de Diderot";
cl010059560;"Le Gobelet d'argent";"Chardin, Jean Baptiste Siméon ; France";"vers 1768";"MI 1042";"Département des Peintures";;"Sully, [Peint] Salle 928 - Les peintres de Diderot";
cl010059561;"Le Singe peintre.";"Chardin, Jean Baptiste Siméon ; France";"1739 / 1740  (2e quart du XVIIIe siècle)";"MI 1033";"Département des Peintures";;"non exposé";
cl010059562;"Philibert Rivière ( 1766-1816)";"Ingres, Jean-Auguste-Dominique ; France";1805;"MI 1445";"Département des Peintures";;"Denon, [Peint] Salle 702 - Salle Daru, néoclassicisme";
cl010059563;"Le Gascon puni (La Fontaine, Contes)";"Lancret, Nicolas ; France";1738;"MI 1074";"Département des Peintures";;"non exposé";
cl010059564;"Portrait d'homme en Apollon";"Largillière, Nicolas de ; France";"vers 1715";"MI 1083";"Département des Peintures";;"non exposé";
cl010059565;"Repas de paysans";"Le Nain, Louis ; France ; Le Nain, Antoine";1642;"MI 1088";"Département des Peintures";;"Sully, [Peint] Salle 912 - Georges de La Tour et Les frères Le Nain";
cl010059566;"Portrait d'un magistrat";"Largillière, Nicolas de ; France";"vers 1718";"MI 1084";"Département des Peintures";;"non exposé";
cl010059567;"Portrait de famille, dit autrefois à tort : Le peintre, sa femme et sa fille";"Largillière, Nicolas de ; France";"1720 / 1730  (1e tiers du XVIIIe siècle)";"MI 1085";"Département des Peintures";;"Sully, [Peint] Salle 917 - Jean-Antoine Watteau (1684-1721)";
cl010059568;"Le prévôt des marchands et les échevins de la ville de Paris";"Largillière, Nicolas de ; France";1689;"MI 1077";"Département des Peintures";;"non exposé";
cl010059569;"Les Acteurs de la Comédie Italienne, ou Le Théâtre italien";"Lancret, Nicolas ; France";"1725 / 1728  (1e moitié du XVIIIe siècle)";"MI 1073";"Département des Peintures";;"Sully, [Peint] Salle 918 - Collection La Caze";
cl010059570;"Conversation galante, dit aussi Deux figures dans un paysage, ou La Conversation sous l'arbre";"Lancret, Nicolas ; France";"1700 / 1750  (1e moitié du XVIIIe siècle)";"MI 1076";"Département des Peintures";;"non exposé";
cl010059571;"Le Peintre dans son atelier";"Boucher, François ; France";"1725 / 1730  (2e quart du XVIIIe siècle)";"MI 1024";"Département des Peintures";;"Sully, [Peint] Salle 918 - Collection La Caze";
cl010059572;"Scène d'intérieur";"Bourdon, Sébastien ; France";"vers 1644";"MI 1027";"Département des Peintures";;"non exposé";
cl010059573;"La Vierge et l'Enfant Jésus";"Do, Giovanni ; Italie";"vers 1630";"MI 892";"Département des Peintures";;"non exposé";
cl010059574;"Cuirassier au galop";"Casanova, François-Joseph ; Italie";"1750 / 1800  (2e moitié du XVIIIe siècle)";"MI 1029";"Département des Peintures";;"non exposé";
cl010059575;"Jeune femme lisant une lettre";"Raoux, Jean ; France";"1717 / 1718  (1e quart du XVIIIe siècle)";"MI 1100";"Département des Peintures";;"non exposé";
cl010059576;"Les trois Grâces";"Regnault, Jean Baptiste ; France";"1793 / 1794  (4e quart du XVIIIe siècle)";"MI 1101";"Département des Peintures";;"Sully, [Peint] Salle 934 - La peinture d’histoire à la fin du 18e siècle (1785-1800)";
cl010059577;"Les Chanteurs ambulants";"Robert, Hubert ; France";"1790 / 1808  (Fin du XVIIIe siècle - début du XIXè siècle)";"MI 1109";"Département des Peintures";;"non exposé";
cl010059578;"Portrait d'homme";"Tocqué, Louis ; France";1741;"MI 1143";"Département des Peintures";;"non exposé";
cl010059579;"L'escalier tournant du palais Farnèse à Caprarola";"Robert, Hubert ; France";1764;"MI 1108";"Département des Peintures";;"Sully, [Peint] Salle 930 - Hubert Robert (1733-1808), le Paysage entre France et Italie (ex-salle 49)";
cl010059580;"Fontaine sous un portique";"Robert, Hubert ; France";"vers 1803";"MI 1107";"Département des Peintures";;"non exposé";
cl010059581;"Le cardinal Melchior de Polignac (1661-1741)";"Rigaud, Hyacinthe ; France";1715;"MI 1102";"Département des Peintures";;"non exposé";
cl010059582;"Panneau décoratif avec guirlande de fleurs tombant d'un vase et tenue par deux amours";"Nijmegen, Elias van ; Pays-Bas";1716;"MI 1018";"Département des Peintures";;"non exposé";
cl010059583;"Portrait de vieille femme";"Anonyme ; Pays-Bas du Sud";"1600 / 1700  (XVIIe siècle)";"MI 1016";"Département des Peintures";;"non exposé";
cl010059584;"L'Été ou Les Travaux champêtres pendant la moisson";"Bassano, Jacopo (Jacopo dal Ponte, dit) ; Bassano, Francesco (Francesco dal Ponte, dit) ; Italie Vénétie Venise";"1575 / 1600  (4e quart du XVIe siècle)";"MI 876";"Département des Peintures";;"non exposé";
cl010059585;"Cavalier sur un cheval blanc";"Casanova, François-Joseph ; Italie";"1750 / 1800  (2e moitié du XVIIIe siècle)";"MI 1030";"Département des Peintures";;"non exposé";
cl010059586;"Moïse frappant le rocher";"Castello, Valerio ; Italie Ligurie Gênes";"1625 / 1650  (2e quart du XVIIe siècle)";"MI 863";"Département des Peintures";;"non exposé";
cl010059587;"Homme agenouillé et buvant";"Casanova, François-Joseph ; Italie";"1750 / 1775  (3e quart du XVIIIe siècle)";"MI 1064";"Département des Peintures";;"non exposé";
cl010059588;"Philosophe avec une gourde à la ceinture";"Giordano, Luca ; Italie";"1650 / 1675  (3e quart du XVIIe siècle)";"MI 896";"Département des Peintures";;"non exposé";
cl010059589;"Philosophe aux lunettes";"Giordano, Luca ; Italie";"1650 / 1675  (3e quart du XVIIe siècle)";"MI 895";"Département des Peintures";;"non exposé";
cl010059590;"Philosophe traçant des figures géométriques avec un compas";"Giordano, Luca ; Italie";"1650 / 1675  (3e quart du XVIIe siècle)";"MI 894";"Département des Peintures";;"non exposé";
cl010059591;"La Mort de Sénèque";"Giordano, Luca ; Italie";"1675 / 1700  (4e quart du XVIIe siècle)";"MI 871";"Département des Peintures";;"non exposé";
cl010059592;"L'Adoration des bergers";"Giordano, Luca ; Italie";"1600 / 1700  (XVIIe siècle)";"MI 869";"Département des Peintures";;"non exposé";
cl010059593;"Nature morte : cédrats et violon";"Cavalier Maltais ; Italie";"1600 / 1700  (XVIIe siècle)";"MI 891";"Département des Peintures";;"non exposé";
cl010059594;"Lucrèce et Tarquin";"Giordano, Luca ; Italie";"1700 / 1725  (1e quart du XVIIIe siècle)";"MI 870";"Département des Peintures";;"non exposé";
cl010059595;"La Chasse de Diane";"Giordano, Luca ; Italie";"1700 / 1725  (1e quart du XVIIIe siècle)";"MI 867";"Département des Peintures";;"non exposé";
cl010059596;"Assemblée dans un parc";"Watteau, Jean-Antoine ; France";"1716 / 1717  (1e quart du XVIIIe siècle)";"MI 1124";"Département des Peintures";;"Sully, [Peint] Salle 918 - Collection La Caze";
cl010059597;"Nymphe et satyre, dit parfois Jupiter et Antiope";"Watteau, Jean-Antoine ; France";"1715 / 1716  (1e quart du XVIIIe siècle)";"MI 1129";"Département des Peintures";;"Sully, [Peint] Salle 917 - Jean-Antoine Watteau (1684-1721)";
cl010059598;"Polymnie, muse de l'éloquence";"Dorigny, Michel ; France";"vers 1645";"MI 1119";"Département des Peintures";;"Sully, [Peint] Salle 911- L'atticisme";
cl010059599;"Femme dénudée vue en buste";"Anonyme ; Italie Lombardie";"1500 / 1540  (Début du XVIe siècle)";"MI 886";"Département des Peintures";;"non exposé";
cl010059600;"La Leçon de lecture";"Borch, Gerard ter ; Pays-Bas";"vers 1652";"MI 1006";"Département des Peintures";;"Richelieu, [Peint] Salle 837 - Autour de Jacob van Ruisdael (vers 1628-1682)";
cl010059601;"Jeune homme en armure, dit autrefois jeune sénateur vénitien";"Tintoretto, Domenico (Domenico Robusti, dit) ; Italie Vénétie Venise";"1575 / 1625  (Fin du XVIe siècle - début du XVIIè siècle)";"MI 1219";"Département des Peintures";;"non exposé";
cl010059602;"Portrait d'homme barbu";"Tintoret (Robusti, Jacopo, dit Tintoretto) ; Italie Vénétie Venise";"1550 / 1575  (3e quart du XVIe siècle)";"MI 881";"Département des Peintures";;"non exposé";
cl010059603;"Démocrite riant";"Coypel, Antoine ; France";1692;"MI 1048";"Département des Peintures";;"Sully, [Peint] Salle 916 - Les peintres de Louis XIV, Salle 916 - (ex_salle 35F)";
cl010059604;"Le chanteur Pierre de Jélyotte (1713-1797), dans le rôle de la nymphe Platée, de l'opéra bouffe de Rameau ""Platée ou Junon jalouse"" (créé en 1745).";"Coypel, Charles-Antoine ; France";"vers 1745";"MI 1049";"Département des Peintures";;"Louvre-Lens, Galerie du Temps";
cl010059605;"Antonio dal Ponte (vers 1512-1597), architecte officiel de la République de Venise";"Bassano, Jacopo (Jacopo dal Ponte, dit) ; Italie";"1575 / 1600  (4e quart du XVIe siècle)";"MI 1138";"Département des Peintures";;"non exposé";
cl010059606;"Siège d'Audenarde (juillet 1745)";"Parrocel, Charles ; France";"1725 / 1750  (2e quart du XVIIIe siècle)";"RF 1938 68";"Département des Peintures";;"non exposé";
cl010059607;"Portrait de femme tenant une brochure";"Voiriot, Guillaume ; France";"1760 / 1770  (2e moitié du XVIIIe siècle)";"MI 1132";"Département des Peintures";;"Sully, [Peint] Salle 920 - Jean-Siméon Chardin (1699-1779)";
cl010059608;"La Baigneuse";"Pater, Jean-Baptiste ; France";"avant 1729";"MI 1098";"Département des Peintures";;"non exposé";
cl010059609;"Conversation galante dans un parc, dit aussi La Pomme d'amour";"Pater, Jean-Baptiste ; France";"vers 1720";"MI 1097";"Département des Peintures";;"non exposé";
cl010059610;"Portrait de jeune femme";"Anonyme ; Allemagne";"1700 / 1800  (XVIIIe siècle)";"MI 1118";"Département des Peintures";;"non exposé";
cl010059611;"Gibier mort";"Pater, Jean-Baptiste ; France";"1700 / 1735  (1e tiers du XVIIIe siècle)";"MI 1130";"Département des Peintures";;"non exposé";
cl010059612;"La Toilette, dit aussi Le Désir de plaire.";"Pater, Jean-Baptiste ; France";"1725 / 1740  (2e quart du XVIIIe siècle)";"MI 1096";"Département des Peintures";;"non exposé";
cl010059613;"Réunion d'acteurs de la Comédie italienne dans un parc";"Pater, Jean-Baptiste ; France";"1700 / 1750  (1e moitié du XVIIIe siècle)";"MI 1095";"Département des Peintures";;"Sully, [Peint] Salle 918 - Collection La Caze";
cl010059614;"La Finette";"Watteau, Jean-Antoine ; France";"1700 / 1725  (1e quart du XVIIIe siècle)";"MI 1123";"Département des Peintures";;"Sully, [Peint] Salle 918 - Collection La Caze";
cl010059615;L'Automne;"Watteau, Jean-Antoine ; France";"1700 / 1725  (1e quart du XVIIIe siècle)";"MI 1128";"Département des Peintures";;"Sully, [Peint] Salle 918 - Collection La Caze";
cl010059616;"Le Jugement de Pâris";"Watteau, Jean-Antoine ; France";"1718 / 1721  (1e quart du XVIIIe siècle)";"MI 1126";"Département des Peintures";;"Sully, [Peint] Salle 918 - Collection La Caze";
cl010059617;Pierrot;"Watteau, Jean-Antoine ; France";"1718 / 1719  (1e quart du XVIIIe siècle)";"MI 1121";"Département des Peintures";;"Sully, [Peint] Salle 917 - Jean-Antoine Watteau (1684-1721)";
cl010059618;"Le Faux-Pas";"Watteau, Jean-Antoine ; France";"1716 / 1718  (1e quart du XVIIIe siècle)";"MI 1127";"Département des Peintures";;"Sully, [Peint] Salle 918 - Collection La Caze";
cl010059619;"Portrait d'Anna van Schoonhoven (avant 1610-1648), femme du bourgmestre de Haarlem, Johan Colterman";"Verspronck, Johannes Cornelisz. ; Pays-Bas";1641;"RF 1944";"Département des Peintures";;"non exposé";
cl010059620;"Portrait de Mme Goldschmidt";"Winterhalter, Franz Xaver ; Allemagne";"1850 / 1875  (3e quart du XIXe siècle; )";"RF 2656";"Département des Peintures";;"non exposé";
cl010059621;"Le petit dessinateur : le peintre Carle Vernet (1758-1836) à l'âge de quatorze ans.";"Lépicié, Nicolas-Bernard ; France";1772;"RF 671 bis";"Département des Peintures";;"non exposé";
cl010059622;"L'oiseau privé";"Boilly, Louis Léopold ; France";"1789 / 1793  (4e quart du XVIIIe siècle)";"RF 1935";"Département des Peintures";;"Sully, [Peint] Salle 938 - Louis Léopold Boilly (1761-1845) et la scène de moeurs parisiennes";
cl010059623;"Ancienne fontaine arabe sur la place du marché au grain à Beyrouth";"Montfort, Antoine Alphonse ; France";1837;"RF 2312";"Département des Peintures";;"non exposé";
cl010059624;"L'extérieur d'un hôpital militaire, ou Les Français en Italie";"Taunay, Nicolas Antoine ; France";1804;"RF 1938 65";"Département des Peintures";;"Sully, [Peint] Salle 939 - L’Italie pittoresque (1800-1820)";
cl010059626;"Les Provinces autrichiennes apportant leur tribut à l'Empire";"Guglielmi, Gregorio ; Italie";"1759 / 1760  (3e quart du XVIIIe siècle)";"RF 1939 30";"Département des Peintures";;"non exposé";
cl010059627;"Portrait du cardinal Charles de Guise de Lorraine (1525-1574), archevêque de Reims, et l'un des premiers chefs de la Ligue";"Anonyme ; Italie";"1550 / 1575  (3e quart du XVIe siècle)";"RF 2836";"Département des Peintures";;"non exposé";
cl010059629;"Études de chevaux";"Montfort, Antoine Alphonse ; France";1822;"RF 2309";"Département des Peintures";;"Sully, [Peint] Salle 941 - Théodore Géricault (1791-1824)";
cl010059630;"Vue prise à Broumâna";"Montfort, Antoine Alphonse ; France";1837;"RF 2634";"Département des Peintures";;"non exposé";
cl010059631;"Vue d'un cimetière et d'un chemin creux aux environs de Beyrouth";"Montfort, Antoine Alphonse ; France";1837;"RF 2632";"Département des Peintures";;"non exposé";
cl010059632;"Vue prise de Broumâna (Mont Liban)";"Montfort, Antoine Alphonse ; France";1837;"RF 2311";"Département des Peintures";;"non exposé";
cl010059633;"Les vieux cèdres sur le Mont Liban";"Montfort, Antoine Alphonse ; France";1837;"RF 2635";"Département des Peintures";;"non exposé";
cl010059634;"La Route du marché.";"Debucourt, Philibert-Louis ; France";"1750 / 1800  (2e moitié du XVIIIe siècle)";"RF 1937";"Département des Peintures";;"non exposé";
cl010059638;"Hamlet et Horatio au cimetière";"Delacroix, Eugène ; France";1839;"RF 1942";"Département des Peintures";;"Sully, [Peint] Salle 942 - Eugène Delacroix (1798-1863)";
cl010059639;"Jeune Tigre jouant avec sa mère, dit aussi Étude de deux tigres";"Delacroix, Eugène ; France";1830;"RF 1943";"Département des Peintures";;"non exposé";
cl010059640;"Les remparts d'Aigues-Mortes.";"Decamps, Alexandre-Gabriel ; France";1844;"RF 1941";"Département des Peintures";;"Sully, [Peint] Salle 951 - Collection Georges Thomy Thiéry (1823-1902)";
cl010059651;"Fontaine de Jakoub à Beyrouth";"Montfort, Antoine Alphonse ; France";1837;"RF 2633";"Département des Peintures";;"non exposé";
cl010059652;"Étude de cheval syrien";"Montfort, Antoine Alphonse ; France";1837;"RF 2310";"Département des Peintures";;"non exposé";
cl010059653;"Madame de Sambreval, représentée en Érato, muse de la poésie lyrique (Françoise Geneviève de Vallembras de Sambreval (1700-1779))";"Nattier, Jean-Marc ; France";1746;"RF 1962 20";"Département des Peintures";;"Sully, [Peint] Salle 919 - Les peintres de Louis XV";
cl010059654;"La comtesse Tessin. Louise Ulrique Sparre de Sundby (1711-1768), femme du comte Charles-Gustave Tessin, ambassadeur de Suède à Paris";"Nattier, Jean-Marc ; France";1741;"RF 925";"Département des Peintures";;"Sully, [Peint] Salle 919 - Les peintres de Louis XV";
cl010059655;"Allégorie (L'Histoire écrivant sous la protection de Minerve ?)";"Natoire, Charles-Joseph ; France";"1775 / 1825  (Fin du XVIIIe siècle - début du XIXè siècle)";"RF 2223";"Département des Peintures";;"non exposé";
cl010059662;"La précaution maternelle";"Millet, Jean Francois ; France";"1850 / 1875  (3e quart du XIXe siècle)";"RF 1441";"Département des Peintures";;"Sully, [Peint] Salle 951 - Collection Georges Thomy Thiéry (1823-1902)";
cl010059663;"Appel des dernières victimes de la Terreur";"Müller, Charles-Louis ; France";1850;"RF 864";"Département des Peintures";;"non exposé";
cl010059668;"Saint Jérôme";"Anonyme ; France Provence";"1450 / 1475  (3e quart du XVe siècle)";"RF 1035";"Département des Peintures";;"non exposé";
cl010059672;"Portrait présumé de Mademoiselle de Blois";"Mignard, Pierre ; France ; Lefebvre, Claude";"vers 1674";"MI 942";"Département des Peintures";;"Versailles (France), Château - Domaine national de Versailles";
cl010059678;"Les Enfants de Bacchus";"Watteau, Jean-Antoine ; France";"1700 / 1800  (XVIIIe siècle)";"RF 1950 20";"Département des Peintures";;"non exposé";
cl010059679;"Entrée d'un bois";"Arthois, Jacques d' ; Pays-Bas du Sud";1610;"MI 901";"Département des Peintures";;"non exposé";
cl010059680;"Portrait de Marguerite Gérard";"Anonyme ; France";1814;"RF 3925";"Département des Peintures";;"non exposé";
cl010059681;"Portrait d'homme âgé";"Anonyme ; France";"1700 / 1750  (1e moitié du XVIIIe siècle)";"RF 1757";"Département des Peintures";;"non exposé";
cl010059682;"Le Reniement de saint Pierre";"Anonyme ; France";"1630 / 1640  (XVIIe siècle)";"MI 1450";"Département des Peintures";;"non exposé";
cl010059683;"Portrait d'une femme";"Anonyme ; France";"1630 / 1640  (1e moitié du XVIIe siècle)";"RF 2515";"Département des Peintures";;"non exposé";
cl010059684;"Portrait de femme";"Anonyme ; France";"1615 / 1625  (1e moitié du XVIIe siècle)";"RF 1943 3";"Département des Peintures";;"non exposé";
cl010059685;"Portrait d'homme de trois-quarts à gauche, demi-buste.";"Anonyme ; France";"1600 / 1650  (1e moitié du XVIIe siècle)";"RF 2043";"Département des Peintures";;"non exposé";
cl010059686;"Sainte Véronique";"Delaroche, Paul ; France";1856;"RF 1938 82";"Département des Peintures";;"non exposé";
cl010059687;"François-Alexandre Fromont";"Gosse, Nicolas ; France";1829;"RF 1953 25";"Département des Peintures";;"non exposé";
cl010059688;"Le baron Alphonse Delort de Gléon.";"Gérôme, Jean-Léon ; France";1884;"RF 2303";"Département des Peintures";;"non exposé";
cl010059689;"Portrait de Louise Vernet enfant";"Géricault, Théodore ; France";"vers 1818";"RF 1938 92";"Département des Peintures";;"Le Mans (France), Musée de Tessé";
cl010059690;"Madame Barbier-Walbonne, Marie-Philippe-Claude (1763-avant 1837).";"Gérard, François ; France";1796;"RF 2192";"Département des Peintures";;"Sully, [Peint] Salle 935 - Jacques-Louis David (1745-1825) et ses élèves, l’art du portrait";
cl010059691;"Portrait de Giuseppa Visconti, marquise de Borgoratto (1760-1840)";"Gérard, François ; France";1810;"RF 520";"Département des Peintures";;"non exposé";
cl010059695;"Léon Riesener (1808-1878)";"Delacroix, Eugène ; France";"1825 / 1850  (2e quart du XIXe siècle)";"RF 1970 36";"Département des Peintures";;"Musée National Eugène Delacroix";
cl010059696;"Deux études de costumes souliotes";"Delacroix, Eugène ; France";1822;"RF 3669";"Département des Peintures";;"Sully, [Peint] Salle 942 - Eugène Delacroix (1798-1863)";
cl010059697;"L'assassinat de l'évêque de Liège, dit aussi Guillaume de la Marck, surnommé le sanglier des Ardennes";"Delacroix, Eugène ; France";"1825 / 1850  (2e quart du XIXe siècle)";"RF 1953 5";"Département des Peintures";;"Musée National Eugène Delacroix";
cl010059698;"Portrait de l'artiste";"Delacroix, Eugène ; France";"1825 / 1850  (2e quart du XIXe siècle)";"RF 25";"Département des Peintures";;"Louvre-Lens, Salles d'expositions temporaires";
cl010059699;"Portrait de Lucile Virginie Le Guillou";"Delacroix, Eugène ; France";"vers 1840";"RF 26";"Département des Peintures";;"Le Mans (France), Musée de Tessé";
cl010059702;"Frédéric Chopin";"Delacroix, Eugène ; France";1838;"RF 1717";"Département des Peintures";;"Sully, [Peint] Salle 942 - Eugène Delacroix (1798-1863)";
cl010059703;"Portrait d'homme en cuirasse";"Anonyme ; France";1626;"MI 913";"Département des Peintures";;"non exposé";
cl010059709;"Portrait d'un gentilhomme, dit parfois Portrait du duc d'Alençon (1555-1584)";"Anonyme ; France ; Italie";"1550 / 1600  (2e moitié du XVIe siècle)";"RF 2162";"Département des Peintures";;"non exposé";
cl010059710;"Portrait des soeurs Marie, Louise et Hélène Jacob-Desmalter";"Benouville, Léon ; France";1848;"RF 1992 3; Sans INV 47";"Département des Peintures";;"Richelieu, [OArt] Salle 561 - Duc d'Orléans";
cl010059711;"Portrait d'Hortense Ballu, future Mme Alphonse Jacob-Desmalter";"Haudebourt-Lescot, Antoinette Cécile Hortense ; France";1831;"RF 1992 2; Sans INV 46";"Département des Peintures";;"non exposé";
cl010059712;"Portrait du comte Jules Alfred de Montgomery (1825-1891)";"De Dreux, Alfred ; France";"1855 / 1860  (3e quart du XXe siècle)";"RF 1992 11";"Département des Peintures";;"Sully, [Peint] Salle 946 - L’idylle et le drame romantique (1820-1835)";
cl010059713;"La Musique";"Anonyme ; France ; Van Loo, Charles-André";"1750 / 1800  (2e moitié du XVIIIe siècle)";"RF 3070";"Département des Peintures";;"non exposé";
cl010059714;"Job tourmenté par les démons et moqué par sa femme";"Rubens, Petrus Paulus ; Pays-Bas du Sud";"1600 / 1700  (XVIIe siècle)";"MI 968";"Département des Peintures";;"non exposé";
cl010059715;"Suzanne au bain";"Rembrandt, Harmensz. van Rijn ; Pays-Bas";1647;"MI 958";"Département des Peintures";;"non exposé";
cl010059716;"Portrait d'homme âgé, dit anciennement Portrait du frère de Rembrandt (Adriaen)";"Rembrandt, Harmensz. van Rijn ; Pays-Bas";"1650 / 1660  (XVIIe siècle)";"RF 2379";"Département des Peintures";;"non exposé";
cl010059717;"Tête de sainte Élisabeth";"Santi, Raffaello, dit Raphaël ; Italie";"1500 / 1600  (XVIe siècle)";"RF 648";"Département des Peintures";;"non exposé";
cl010059719;"Paysage aux moulins à vent";"Brueghel, Jan I ; Pays-Bas du Sud";"1650 / 1675  (3e quart du XVIIe siècle)";"RF 2547";"Département des Peintures";;"non exposé";
cl010059720;"L'Opération.Chirurgien de village traitant une plaie à l’épaule d’un patient";"Lundens, Gerrit ; Pays-Bas";1617;"MI 905";"Département des Peintures";;"non exposé";
cl010059723;"Léon Riesener (1808-1878), peintre";"Delacroix, Eugène ; France";1835;"RF 1960 58";"Département des Peintures";;"Sully, [Peint] Salle 942 - Eugène Delacroix (1798-1863)";
cl010059724;"La Mort de Sardanapale, esquisse";"Delacroix, Eugène ; France";"1826 / 1827  (2e quart du XIXe siècle)";"RF 2488";"Département des Peintures";;"Sully, [Peint] Salle 942 - Eugène Delacroix (1798-1863)";
cl010059727;"Chiens brifauts.";"Decamps, Alexandre-Gabriel ; France";1843;"RF 1383";"Département des Peintures";;"non exposé";
cl010059728;"Foire à l'entrée d'un village";"De Marne, Jean-Louis ; France";1814;"RF 2687";"Département des Peintures";;"non exposé";
cl010059729;"Versant montagneux avec deux baigneurs";"Pynacker, Adam ; Pays-Bas";1657;"MI 954";"Département des Peintures";;"Richelieu, [Peint] Salle 845 - La Hollande et l’Italie";
cl010059730;"Portrait présumé de Mathias de Médicis (1613-1667) enfant, frère de Ferdinand II, dit auparavant Portrait de Léopold de Médicis (1617-1675), futur cardinal";"Sustermans, Justus ; Pays-Bas du Sud";"1600 / 1700  (XVIIe siècle)";"MI 984";"Département des Peintures";;"non exposé";
cl010059731;"Portrait de Madame Rattier";"Jalabert, Charles François ; France";"1800 / 1900  (XIXe siècle)";"RF 655";"Département des Peintures";;"non exposé";
cl010059735;"Chiens dans la forêt";"Diaz de la Pena, Narcisse ; France";1856;"RF 1594";"Département des Peintures";;"non exposé";
cl010059736;"Portrait d'Antoine Huard (v. 1756-1834)";"Dubois-Drahonet, Alexandre Jean ; France";1816;"MI 709";"Département des Peintures";;"non exposé";
cl010059737;"Portrait d'homme, dit autrefois Antoine Michaut (1768-1826), de la Comédie-Française.";"Drouais, François Hubert ; France";1769;"RF 3056";"Département des Peintures";;"non exposé";
cl010059738;"Le comte de Nogent, enfant. Paul-Esprit-Charles de Boullongne, (1758-1838), fils de l'intendant des Finances, Jean-Nicolas de Boullongne.";"Drouais, François Hubert ; France";1765;"RF 3953";"Département des Peintures";;"non exposé";
cl010059739;"Louis-Jacques Maigret (1791-1873).";"Drölling, Martin ; France";"1794 / 1795  (4e quart du XVIIIe siècle)";"RF 1945 8";"Département des Peintures";;"non exposé";
cl010059746;"Madame Vinet";"Flandrin, Hippolyte ; France";1840;"RF 269";"Département des Peintures";;"non exposé";
cl010059747;"Portrait de jeune fille, dit aussi La jeune grecque";"Flandrin, Hippolyte ; France";1863;"MI 728";"Département des Peintures";;"Sully, [Peint] Salle 943 - Théodore Chassériau (1819-1856) et l’art du portrait autour de 1840";
cl010059749;Paysage;"Dupré, Jules ; France";"1825 / 1850  (2e quart du XIXe siècle)";"RF 1131";"Département des Peintures";;"non exposé";
cl010059752;"La ferme";"Dupré, Jules ; France";"1825 / 1850  (2e quart du XIXe siècle)";"RF 3084";"Département des Peintures";;"non exposé";
cl010059757;"""N'entrez pas!""";"Diaz de la Pena, Narcisse ; France";1859;"RF 542";"Département des Peintures";;"non exposé";
cl010059759;"Étude de la tête d'un moine";France;1834;"RF 1938 85";"Département des Peintures";;"non exposé";
cl010059760;"Un intérieur, étude faite à Nice";"Delaroche, Paul ; France";1854;"RF 1938 84";"Département des Peintures";;"non exposé";
cl010059761;"L'évanouissement de la Vierge";"Delaroche, Paul ; France";1856;"RF 1938 83";"Département des Peintures";;"non exposé";
cl010059762;"Passage d'un gué au Maroc";"Delacroix, Eugène ; France";1858;"RF 1987";"Département des Peintures";;"non exposé";
cl010059763;"Chevaux arabes se battant dans une écurie";"Delacroix, Eugène ; France";1860;"RF 1988";"Département des Peintures";;"Paris (France), Musée d'Orsay, salle d'exposition";
cl010059764;"Étude de babouches";"Delacroix, Eugène ; France";"1823 / 1824  (1e quart du XIXe siècle)";"RF 1953 4";"Département des Peintures";;"Sully, [Peint] Salle 942 - Eugène Delacroix (1798-1863)";
cl010059765;"La petite mendiante rousse";"Deroy, Émile ; France";"1825 / 1850  (2e quart du XIXe siècle)";"RF 1953 23";"Département des Peintures";;"Sully, [Peint] Salle 941 - Théodore Géricault (1791-1824)";
cl010059773;"Marat assassiné";"David, Jacques-Louis ; France";1800;"RF 1945 2";"Département des Peintures";;"Denon, [Peint] Salle 702 - Salle Daru, néoclassicisme";
cl010059774;"La cour de ferme.";"Decamps, Alexandre-Gabriel ; France";1850;"RF 1388";"Département des Peintures";;"non exposé";
cl010059832;"La Résurrection du Christ";"Fra Angelico (Guido di Pietro, dit Fra Giovanni da Fiesole) ; Italie Toscane Florence";"1425 / 1450  (2e quart du XVe siècle)";"RF 1263";"Département des Peintures";;"non exposé";
cl010059833;"Portrait d'une femme de la cour d' Espagne";"Martínez del Mazo, Juan Bautista ; Espagne";"1600 / 1700  (XVIIe siècle)";"RF 2037";"Département des Peintures";;"non exposé";
cl010059834;"L'Immaculée Conception";"Murillo, Bartolomé Esteban ; Espagne";"1800 / 1900  (XIXe siècle)";"INV 20714";"Département des Peintures";;"non exposé";
cl010059835;"Portrait de Mariana Waldstein, 9e marquise de Santa Cruz (1763-1808)";"Goya y Lucientes, Francisco de ; Espagne";1799;"MI 698";"Département des Peintures";;"non exposé";
