ARK;"Object name/Title";Author;Date;"Inventory number";Collection;"Geographic references / Places";Location;MNR
cl010242701;"Citadelle au bord de la mer";"Isabey, Eugène ; France";"1803 / 1886  (Milieu du XIXe siècle)";"RF 492; D.2305";"Département des Peintures";;"non exposé";
cl010242728;"Le bassin des Tuileries";"Lépine, Stanislas ; France";"1875 / 1880  (4e quart du XIXe siècle)";"RF 2326";"Département des Peintures";;"non exposé";
cl010242735;"Ruine de Suse. Etat actuel de l'Apadana de Xerxès";"Bondoux, Jules-Georges ; France";"1902 / 1903  (Début du XXe siècle)";"RF 3677";"Département des Peintures";;"Suse (Iran), Château";
cl010243110;"Femme nue de dos montant à cheval ou Amazone";"Auguste, Jules Robert ; France";"1800 / 1900  (XIXe siècle)";"RF 1942 12";"Département des Peintures";;"Musée National Eugène Delacroix";
cl010243112;"Portrait du graveur Gravelot";"La Tour, Maurice-Quentin de ; France";"1700 / 1800  (XVIIIe siècle)";"RF 1943 74";"Département des Peintures";;"non exposé";
cl010243169;"Portrait d'un peintre inconnu tenant sa palette à la main";"Anonyme ; Delyen, Jacques-François ; France ; Nonnotte, Donat";"1700 / 1800  (XVIIIe siècle)";"INV 9723";"Département des Peintures";;"non exposé";
cl010243279;"Portrait en pied de Charles-Ferdinand d'Artois, duc de Berry, futur Charles X";"Gérard, François ; France";1820;"INV 4769; L 3945; MV 4798";"Département des Peintures";;"Versailles (France), Château - Domaine national de Versailles, salle d'exposition";
cl010243282;"Apollon et la sibylle de Glauque";"Boullogne, Louis II de, dit Le Jeune ; France";"1700 / 1717  (XVIIIe siècle)";"INV 2786; B 1281; MV 6152";"Département des Peintures";;"Versailles (France), Château - Domaine national de Versailles, Grand Trianon, salle d'exposition";
cl010243291;"Honneurs rendus à Raphaël, après sa mort, par le pape Léon X, 8 avril 1520.";"Bergeret, Pierre-Nolasque ; France";"1800 / 1850  (1e moitié du XIXe siècle)";"INV 2515; LP 6937; MV 5100";"Département des Peintures";;"Rueil-Malmaison (France), Musée national des châteaux de Malmaison et Bois-Préau";
cl010243296;"Combat de la frégate française La Vénus contre la frégate anglaise Le Ceylan, 17 septembre 1809";"Gilbert, Pierre Julien ; France";1835;"INV 4917; LP 1618; MV 7195";"Département des Peintures";;"Versailles (France), Château - Domaine national de Versailles";
cl010243307;"Combat de Krasnoë, 17 novembre 1812.";"Langlois, Jean-Charles ; France";1841;"INV 5630; LP 4751; MV 5120";"Département des Peintures";;"non exposé";
cl010243332;"Le président Mathieu Molé à la journée des barricades, 26 aout 1648.";"Dupré, François Xavier ; France ; Vincent, François-André";"1800 / 1900  (XIXe siècle)";"INV 8466; LP 3835; MV 6668";"Département des Peintures";;"non exposé";
cl010243333;"Josabeth sauvant Joas de la fureur d'Athalie";"Franque, Jean-Pierre ; France";1817;"L 3553";"Département des Peintures";;"Nîmes (France), Musée des Beaux-Arts";
cl010244524;"Portrait de l'artiste";"Gleyre, Charles ; Suisse";"1800 / 1900  (XIXe siècle)";"RF 2197; V 476; MV 5747";"Département des Peintures";;"non exposé";
cl010245116;"Oiseaux dans un paysage exotique.";"Desportes, Alexandre-François ; France";"1700 / 1725  (1e quart du XVIIIe siècle)";"RF 1969 14";"Département des Peintures";;"non exposé";
cl010245146;"Tête de saint (saint Mathieu ?)";"Ribera, Jusepe de ; Espagne";"1840 / 1860  (Milieu du XIXe siècle)";"RF 1984 5";"Département des Peintures";;"Bordeaux (France), Musée national des Douanes";
cl010245158;"Portrait d'Anne-François d'Harcourt, duc de Beuvron (1727-1797)";"Fragonard, Jean-Honoré ; France";"vers 1770";"RF 1970 32";"Département des Peintures";;"Sully, [Peint] Salle 929 - Jean-Honoré Fragonard (1732-1806)";
cl010245239;"Sainte Catherine d'Alexandrie";"Giovannetti, Matteo ; Italie";"vers 1345";"RFML.PE.2021.40.1; TR 73";"Département des Peintures";;"Denon, [Peint] Salle 709 - Salle des Sept Mètres";
cl010245241;"Saint Antoine abbé";"Giovannetti, Matteo ; Italie";"vers 1345";"RFML.PE.2021.40.2; TR 74";"Département des Peintures";;"Denon, [Peint] Salle 709 - Salle des Sept Mètres";
cl010246871;"Plafond (quatre compartiments périphériques) : Deux figures allégoriques (La Vérité ; La Philosophie) et deux frises d'enfants jouant avec une guirlande de fleurs";"Alaux, Jean ; France";1832;"INV 2232 B; C 384";"Département des Peintures";;"non exposé";
cl010246876;"Voussures : Les douze travaux d'Hercule";"Alaux, Jean ; France";1832;"INV 2232 C; C 384";"Département des Peintures";;"Sully, [AGER] Salle 659 - Galerie Campana A (salle thématique d'introduction)";
cl010247023;"Auguste et la Sibylle de Tibur";"Cousin, Jean, dit le Père ; France";"1525 / 1530  (2e quart du XVIe siècle)";"RF 2015 2";"Département des Peintures";;"Richelieu, [Peint] Salle 821 - Les foyers artistiques provinciaux, 1500-1550";
cl010247721;"La Chute des anges rebelles";"Verdier, François ; France";"1650 / 1700  (2e moitié du XVIIe siècle)";"INV 20917; MV 6266";"Département des Peintures";;"non exposé";
cl010248001;"Verso n° 49 de la Vierge à l'Enfant avec sainte Anne de Léonard de Vinci";"Gronon, Philippe ; France";2013;"INV 20904";"Département des Peintures";;"non exposé";
cl010248002;"Nature morte : fleurs";"Anonyme ; France";"1600 / 1700  (XVIIe siècle)";"INV 20822";"Département des Peintures";;"non exposé";
cl010248361;"Deux tritons et une femme ; allégorie";"Cavalier d'Arpin (Giuseppe Cesari, dit Il Cavalier d'Arpino, ou Le) ; Italie";"1575 / 1625  (Fin du XVIe siècle - début du XVIIè siècle)";"B 59";"Département des Peintures";;"Eu (France), Château-Musée Louis-Philippe";
cl010248921;"Portrait d'Hugues Bernard Maret (futur duc de Bassano), ministre secrétaire d'État";"Lefèvre, Robert ; France";1807;"RFML.PE.2024.3.1; B 736; TR 83";"Département des Peintures";;"non exposé";
cl010248987;"Dieu apparaissant a Moïse";France;"1600 / 1700  (XVIIe siècle)";"B 946";"Département des Peintures";;"Le Mesnil-Gilbert (France)";
cl010249343;"Le Baiser de Judas et l'Arrestation du Christ avec Dreux I Budé et son fils Jean présentés par saint Christophe";"Maître de Dreux Budé (André d'Ypres?) ; France";"1440 / 1460  (Milieu du XVe siècle)";"RF 2015 3";"Département des Peintures";;"Richelieu, [Peint] Salle 820 - La peinture dans le royaume de France entre 1440 et 1500";
cl010249369;"Les anges couronnant la Vierge";"Albani, Francesco ; Italie";"1600 / 1700  (XVIIe siècle)";"B 4";"Département des Peintures";;"La Réole (France), Mairie";
cl010249522;"Portrait de Oopjen Coppit en costume à la française";"Rembrandt, Harmensz. van Rijn ; Pays-Bas";1634;"RF 2016 2";"Département des Peintures";;"Richelieu, [Peint] Salle 844 - Autour de Rembrandt Harmensz van Rijn, dit Rembrandt (1606-1669)";
cl010249703;"La Vierge apparaissant à Saint Augustin et à Saint Norbert";"Le Guerchin (Barbieri, Giovanni Francesco, dit Il Guercino) ; Italie";"1600 / 1650  (1e moitié du XVIIe siècle)";"B 50";"Département des Peintures";;"Saint-Médard-d'Eyrans (France)";
cl010249721;"La Vierge et l'Enfant Jésus";"Italie ; Léonard de Vinci (Leonardo di ser Piero da Vinci, dit Leonardo da Vinci)";"1500 / 1550  (1e moitié du XVIe siècle)";"B 66";"Département des Peintures";;"Marcelcave (France)";
cl010249742;"Saint Pierre, un guerrier à genoux et le Saint Esprit dans une gloire";"Italie ; Cortone, Pierre de (Berrettini, Pietro)";"1600 / 1650  (1e moitié du XVIIe siècle)";"B 80";"Département des Peintures";;"Paray-le-Monial (France)";
cl010249782;"La Vierge, l'Enfant Jésus et saint Jean";"Italie ; Santi, Raffaello, dit Raphaël";"1500 / 1600  (XVIe siècle)";"B 96";"Département des Peintures";;"Wissous (France)";
cl010249783;L'Apocalypse;"Italie ; Santi, Raffaello, dit Raphaël";"1500 / 1600  (XVIe siècle)";"B 97";"Département des Peintures";;"Vignacourt (France)";
cl010249810;"La Vierge, l'Enfant Jésus et sainte Catherine";"Italie ; Titien (Tiziano Vecellio, dit Tiziano ou)";"1500 / 1600  (XVIe siècle)";"B 113";"Département des Peintures";;"Allonville (France)";
cl010249821;"Saint Pierre";"Anonyme ; Italie";"1475 / 1525  (Fin du XVe siècle - début du XVIe siècle)";"B 114";"Département des Peintures";;"Parempuyre (France), Église Saint-Pierre";
cl010249842;"Saint Paul tenant une épée";"Anonyme ; Italie";;"B 185";"Département des Peintures";;"Arras (France)";
cl010249848;"Christ à la colonne";"Anonyme ; Italie";;"B 190";"Département des Peintures";;"Curzay-sur-Vonne (France)";
cl010249955;"peinture murale";;;"P 75; MR 41";"Département des Antiquités grecques, étrusques et romaines";;"non exposé";
cl010249964;"peinture murale";;"1750 / 1775  (3e quart XVIIIe s. ap. J.-C.)";"P 82; MR 40";"Département des Antiquités grecques, étrusques et romaines";"Place of creation : Rome (?)";"non exposé";
cl010249966;"peinture murale";;"1750 / 1775  (3e quart XVIIIe s. ap. J.-C.)";"P 78; MR 43";"Département des Antiquités grecques, étrusques et romaines";"Place of creation : Rome (?)";"non exposé";
cl010249968;"peinture murale";;"1750 / 1775  (3e quart XVIIIe s. ap. J.-C.)";"P 74; MR 39";"Département des Antiquités grecques, étrusques et romaines";"Place of creation : Rome (?)";"non exposé";
cl010249978;"peinture murale";;;"P 79; MR 45";"Département des Antiquités grecques, étrusques et romaines";;"non exposé";
cl010250953;"peinture murale ; plafond";;"50 / 100  (2e moitié Ie s. ap. J.-C.)";"Cp 4918; P 84";"Département des Antiquités grecques, étrusques et romaines";"Place of creation : Rome / Place of discovery : Rome";"non exposé";
cl010251068;"peinture murale";;"62 / 79  (2e moitié Ie s. ap. J.-C.)";"CC 75; P 17";"Département des Antiquités grecques, étrusques et romaines";"Place of creation : Pompéi (?) / Place of discovery : Pompéi (?)";"non exposé";
cl010251069;"peinture murale";;"1 / 100  (Ie s. ap. J.-C.)";"P 105.6";"Département des Antiquités grecques, étrusques et romaines";"Place of creation : Campanie (?) / Place of discovery : Rome";"non exposé";
cl010251070;"peinture murale";;"1 / 100  (Ie s. ap. J.-C.)";"P 105.7";"Département des Antiquités grecques, étrusques et romaines";"Place of creation : Campanie (?) / Place of discovery : Rome";"non exposé";
cl010251071;"peinture murale";;"1 / 100  (Ie s. ap. J.-C.)";"P 105.8";"Département des Antiquités grecques, étrusques et romaines";"Place of creation : Campanie (?) / Place of discovery : Rome";"non exposé";
cl010251076;"peinture murale";;"1 / 100  (Ie s. ap. J.-C.)";"P 105.4";"Département des Antiquités grecques, étrusques et romaines";"Place of creation : Campanie (?) / Place of discovery : Rome";"non exposé";
cl010251078;"peinture murale";;"1 / 100  (Ie s. ap. J.-C.)";"P 105.3";"Département des Antiquités grecques, étrusques et romaines";"Place of creation : Campanie (?) / Place of discovery : Rome";"non exposé";
cl010251089;"peinture murale";;"1 / 100  (Ie s. ap. J.-C.)";"P 104.1";"Département des Antiquités grecques, étrusques et romaines";"Place of creation : Campanie (?) / Place of discovery : Rome";"non exposé";
cl010251098;"peinture murale";;"1 / 100  (Ie s. ap. J.-C.)";"P 105.5";"Département des Antiquités grecques, étrusques et romaines";"Place of creation : Campanie (?) / Place of discovery : Rome";"non exposé";
cl010251101;"peinture murale";;"1 / 100  (Ie s. ap. J.-C.)";"P 104.2";"Département des Antiquités grecques, étrusques et romaines";"Place of creation : Campanie (?) / Place of discovery : Rome";"non exposé";
cl010251102;"peinture murale";;"1 / 100  (Ie s. ap. J.-C.)";"P 104.3";"Département des Antiquités grecques, étrusques et romaines";"Place of creation : Campanie (?) / Place of discovery : Rome";"non exposé";
cl010251103;"peinture murale";;"1 / 100  (Ie s. ap. J.-C.)";"P 104.4";"Département des Antiquités grecques, étrusques et romaines";"Place of creation : Campanie (?) / Place of discovery : Rome";"non exposé";
cl010251104;"peinture murale";;"1 / 100  (Ie s. ap. J.-C.)";"P 104.5";"Département des Antiquités grecques, étrusques et romaines";"Place of creation : Campanie (?) / Place of discovery : Rome";"non exposé";
cl010251105;"peinture murale";;"1 / 100  (Ie s. ap. J.-C.)";"P 104.6";"Département des Antiquités grecques, étrusques et romaines";"Place of creation : Campanie (?) / Place of discovery : Rome";"non exposé";
cl010251106;"peinture murale";;"1 / 100  (Ie s. ap. J.-C.)";"P 104.7";"Département des Antiquités grecques, étrusques et romaines";"Place of creation : Campanie (?) / Place of discovery : Rome";"non exposé";
cl010251107;"peinture murale";;"1 / 100  (Ie s. ap. J.-C.)";"P 104.8";"Département des Antiquités grecques, étrusques et romaines";"Place of creation : Campanie (?) / Place of discovery : Rome";"non exposé";
cl010251108;"peinture murale";;"1 / 100  (Ie s. ap. J.-C.)";"P 105.1";"Département des Antiquités grecques, étrusques et romaines";"Place of creation : Campanie (?)";"non exposé";
cl010251109;"peinture murale";;"1 / 100  (Ie s. ap. J.-C.)";"P 105.2";"Département des Antiquités grecques, étrusques et romaines";"Place of creation : Campanie (?)";"non exposé";
cl010251357;"peinture murale";;"-325 / -275  (4e quart IVe s. av. J.-C. ; 1e quart IIIe s. av. J.-C.)";"P 118; S 1617";"Département des Antiquités grecques, étrusques et romaines";"Place of creation : Aigai = Vergina (Palatitza) / Place of discovery : Pydna";"non exposé";
cl010251373;"peinture murale";;"-325 / -300  (4e quart IVe s. av. J.-C.)";"S 1618";"Département des Antiquités grecques, étrusques et romaines";"Place of creation : Aigai = Vergina (Palatitza) / Place of discovery : Vergina (Palatitza) = Aigai";"non exposé";
cl010281527;"peinture murale";;"vers -1400";"MND 698";"Département des Antiquités grecques, étrusques et romaines";"Place of creation : Aghia Triada (?) / Place of discovery : Aghia Triada (?)";"Denon, [AGER] Salle 170 - Grèce préclassique, Vitrine 13";
cl010283853;"peinture murale";"maître de Lucius Fronto";"1 / 62  (1e moitié Ie s. ap. J.-C. ; 3e quart Ie s. ap. J.-C.)";"CC 69; P 1";"Département des Antiquités grecques, étrusques et romaines";"Place of creation : Pompéi / Place of discovery : Pompéi";"non exposé";
cl010283854;"peinture murale";;"62 / 79  (2e moitié Ie s. ap. J.-C.)";"ED 2757; P 10";"Département des Antiquités grecques, étrusques et romaines";"Place of creation : Pompéi / Place of discovery : Pompéi";"non exposé";
cl010283855;"peinture murale";;"-50 / -40  (3e quart Ie s. av. J.-C.)";"MND 614; P 100";"Département des Antiquités grecques, étrusques et romaines";"Place of creation : Campanie / Place of discovery : Boscoreale";"non exposé";
cl010283856;"peinture murale";;"-50 / -40  (3e quart Ie s. av. J.-C.)";"MND 615; P 101";"Département des Antiquités grecques, étrusques et romaines";"Place of creation : Campanie / Place of discovery : Boscoreale";"non exposé";
cl010283857;"peinture murale";;"-50 / -40  (3e quart Ie s. av. J.-C.)";"MND 616; P 102";"Département des Antiquités grecques, étrusques et romaines";"Place of creation : Boscoréale / Place of discovery : Boscoreale";"non exposé";
cl010283861;"peinture murale";;;"P 108; MG 22658";"Département des Antiquités grecques, étrusques et romaines";;"non exposé";
cl010283862;"peinture murale";;;"P 109; MG 22652";"Département des Antiquités grecques, étrusques et romaines";;"non exposé";
cl010283863;"peinture murale";;"62 / 79  (2e moitié Ie s. ap. J.-C.)";"ED 2758; P 11";"Département des Antiquités grecques, étrusques et romaines";"Place of creation : Pompéi / Place of discovery : Pompéi";"non exposé";
cl010283864;"peinture murale";;"50 / 100  (2e moitié Ie s. ap. J.-C. [?])";"P 110; MG 22657";"Département des Antiquités grecques, étrusques et romaines";;"non exposé";
cl010283866;"peinture murale";;"50 / 75  (3e quart Ie s. ap. J.-C.)";"P 112; MG 22651";"Département des Antiquités grecques, étrusques et romaines";"Place of creation : Rome (?) / Place of discovery : Rome (?)";"non exposé";
cl010283867;"peinture murale";;"50 / 75  (3e quart Ie s. ap. J.-C.)";"P 113; MG 22648";"Département des Antiquités grecques, étrusques et romaines";"Place of creation : Rome (?) / Place of discovery : Rome (?)";"non exposé";
cl010283869;"peinture murale";;"62 / 79  (2e moitié Ie s. ap. J.-C.)";"ED 2759; P 12";"Département des Antiquités grecques, étrusques et romaines";"Place of creation : Pompéi / Place of discovery : Pompéi";"non exposé";
cl010283870;"peinture de sol";;"-325 / -300  (4e quart IVe s. av. J.-C.)";"P 120; S 1619";"Département des Antiquités grecques, étrusques et romaines";"Place of creation : Aigai = Vergina (Palatitza) / Place of discovery : Vergina (Palatitza) = Aigai";"non exposé";
cl010283873;"peinture murale";;"1 / 100  (Ie s. ap. J.-C.)";"CC 76; P 15.2";"Département des Antiquités grecques, étrusques et romaines";"Place of creation : Pompéi / Place of discovery : Pompéi";"non exposé";
cl010283874;"peinture murale";;"1 / 100  (Ie s. ap. J.-C.)";"CC 76; P 15.1";"Département des Antiquités grecques, étrusques et romaines";"Place of creation : Pompéi / Place of discovery : Pompéi";"non exposé";
cl010283875;"peinture murale";;"62 / 79  (2e moitié Ie s. ap. J.-C.)";"CC 72; P 16.1";"Département des Antiquités grecques, étrusques et romaines";"Place of creation : Herculanum / Place of discovery : Herculanum";"non exposé";
cl010283876;"peinture murale";;"62 / 79  (2e moitié Ie s. ap. J.-C.)";"CC 72; P 16.2";"Département des Antiquités grecques, étrusques et romaines";"Place of creation : Herculanum / Place of discovery : Herculanum";"non exposé";
cl010283877;"peinture murale";;"62 / 79  (2e moitié Ie s. ap. J.-C.)";"CC 74; P 18";"Département des Antiquités grecques, étrusques et romaines";"Place of creation : Herculanum / Place of discovery : Herculanum";"non exposé";
cl010283879;"peinture murale";;"50 / 75  (3e quart Ie s. ap. J.-C.)";"CC 70; P 2";"Département des Antiquités grecques, étrusques et romaines";"Place of creation : Pompéi / Place of discovery : Pompéi";"non exposé";
cl010283888;"peinture murale";;"-50 / -40  (3e quart Ie s. av. J.-C.)";"MND 613; P 23";"Département des Antiquités grecques, étrusques et romaines";"Place of creation : Boscoréale / Place of discovery : Boscoreale";"Spire (Allemagne), Historisches Museum der Pfalz";
cl010283889;"peinture murale";;"50 / 100  (2e moitié Ie s. ap. J.-C.)";"MND 313; P 24";"Département des Antiquités grecques, étrusques et romaines";"Place of creation : Boscoréale / Place of discovery : Boscoreale";"non exposé";
cl010283890;"peinture murale";;"50 / 100  (2e moitié Ie s. ap. J.-C.)";"MND 314; P 25";"Département des Antiquités grecques, étrusques et romaines";"Place of creation : Boscoréale / Place of discovery : Boscoreale";"non exposé";
cl010283891;"peinture murale";;"45 / 79  (2e moitié Ie s. ap. J.-C.)";"CC 68; P 26";"Département des Antiquités grecques, étrusques et romaines";"Place of creation : Herculanum / Place of discovery : Herculanum";"Louvre-Lens, Galerie du Temps";
cl010283892;"peinture murale";;"1 / 50  (1e moitié Ie s. ap. J.-C.)";"NIII 3073; P 27";"Département des Antiquités grecques, étrusques et romaines";"Place of creation : Herculanum / Place of discovery : Herculanum";"non exposé";
cl010283893;"peinture murale";;"1 / 50  (1e moitié Ie s. ap. J.-C.)";"NIII 3074; P 28";"Département des Antiquités grecques, étrusques et romaines";"Place of creation : Herculanum / Place of discovery : Herculanum";"non exposé";
cl010283894;"peinture murale";;"75 / 100  (4e quart Ie s. ap. J.-C. [?])";"P 29";"Département des Antiquités grecques, étrusques et romaines";;"Denon, [AGER] Salle 661 - Salle des verres, Vitrine murale 3 - collection Campana";
cl010283895;"peinture murale";;"50 / 100  (2e moitié Ie s. ap. J.-C.)";"CC 67; P 3";"Département des Antiquités grecques, étrusques et romaines";"Place of creation : Pompéi (?) / Place of discovery : Pompéi (?)";"non exposé";
cl010283896;"peinture murale";;"100 / 150  (1e moitié IIe s. ap. J.-C.)";"Cp 6651; P 30";"Département des Antiquités grecques, étrusques et romaines";"Place of creation : Rome / Place of discovery : Rome";"non exposé";
cl010283897;"peinture murale";;"175 / 200  (4e quart IIe s. ap. J.-C. [?])";"P 31";"Département des Antiquités grecques, étrusques et romaines";"Place of creation : Rome / Place of discovery : Rome";"Abu Dhabi (Emirats Arabes Unis), Louvre Abu Dhabi, Salle d'exposition permanente";
cl010283898;"peinture murale";;"200 / 300  (IIIe s. ap. J.-C. [?])";"P 32";"Département des Antiquités grecques, étrusques et romaines";"Place of creation : Ostia Antica = Ostie / Place of discovery : Ostie Antica";"non exposé";
cl010283901;"peinture murale";;"200 / 225  (1e quart IIIe s. ap. J.-C.)";"P 36";"Département des Antiquités grecques, étrusques et romaines";"Place of creation : Rome / Place of discovery : Rome";"non exposé";
cl010283904;"peinture murale";;"62 / 79  (Ie s. ap. J.-C.)";"ED 2751; P 4";"Département des Antiquités grecques, étrusques et romaines";"Place of creation : Pompéi / Place of discovery : Pompéi";"non exposé";
cl010283907;"peinture murale";;"1 / 100  (Ie s. ap. J.-C.)";"P 42";"Département des Antiquités grecques, étrusques et romaines";"Place of creation : Rome / Place of discovery : Rome";"non exposé";
cl010283908;"peinture murale";;"1 / 100  (Ie s. ap. J.-C.)";"P 43";"Département des Antiquités grecques, étrusques et romaines";"Place of creation : Rome (?)";"non exposé";
cl010283909;"peinture murale";;"200 / 1900  (1e moitié IIIe s. ap. J.-C. [?]; XIXe s. ap. J.-C.)";"P 44";"Département des Antiquités grecques, étrusques et romaines";"Place of creation : Rome / Place of discovery : Rome";"non exposé";
cl010283910;"peinture murale";;"50 / 100  (2e moitié Ie s. ap. J.-C.)";"P 45";"Département des Antiquités grecques, étrusques et romaines";"Place of creation : Rome / Place of discovery : Rome";"non exposé";
cl010283913;"peinture murale";;"100 / 150  (1e moitié IIe s. ap. J.-C.)";"P 48";"Département des Antiquités grecques, étrusques et romaines";"Place of creation : Rome / Place of discovery : Rome";"non exposé";
cl010283915;"peinture murale";;"62 / 79  (2e moitié Ie s. ap. J.-C.)";"ED 2752; P 5";"Département des Antiquités grecques, étrusques et romaines";"Place of creation : Pompéi / Place of discovery : Pompéi";"non exposé";
cl010283919;"peinture murale";;"vers -20";"P 53";"Département des Antiquités grecques, étrusques et romaines";"Place of creation : Rome / Place of discovery : Rome";"non exposé";
cl010283920;"peinture murale";;"100 / 200  (IIe s. ap. J.-C.)";"P 54";"Département des Antiquités grecques, étrusques et romaines";"Place of creation : Latium / Place of discovery : Tusculum";"non exposé";
cl010283921;"peinture murale";;"50 / 100  (2e moitié Ie s. ap. J.-C.)";"P 55";"Département des Antiquités grecques, étrusques et romaines";"Place of creation : Latium / Place of discovery : Tusculum";"non exposé";
cl010283923;"peinture murale";;"1700 / 1800  (XVIIIe s. ap. J.-C. ; 4e quart XVIIIe s. ap. J.-C.)";"ED 2764; P 57";"Département des Antiquités grecques, étrusques et romaines";"Place of creation : Italie";"non exposé";
cl010283925;"peinture murale";;"200 / 250  (1e moitié IIIe s. ap. J.-C.)";"P 59";"Département des Antiquités grecques, étrusques et romaines";"Place of creation : Rome (?) / Place of discovery : Rome (?)";"non exposé";
cl010283926;"peinture murale";;"62 / 79  (2e moitié Ie s. ap. J.-C.)";"ED 2753; P 6";"Département des Antiquités grecques, étrusques et romaines";"Place of creation : Pompéi / Place of discovery : Pompéi";"non exposé";
cl010283927;"peinture murale";;"200 / 250  (1e moitié IIIe s. ap. J.-C.)";"P 60";"Département des Antiquités grecques, étrusques et romaines";"Place of creation : Rome / Place of discovery : Rome";"non exposé";
cl010283928;"peinture murale";;"15 / 62  (Ie s. ap. J.-C.)";"Cp 6661; P 61";"Département des Antiquités grecques, étrusques et romaines";"Place of creation : Rome / Place of discovery : Rome";"non exposé";
cl010283929;"peinture murale";;"1 / 100  (Ie s. ap. J.-C.)";"Cp 6659; P 62";"Département des Antiquités grecques, étrusques et romaines";"Place of creation : Rome / Place of discovery : Rome";"non exposé";
cl010283932;"peinture murale";;"50 / 100  (2e moitié Ie s. ap. J.-C.)";"Cp 6644; P 67";"Département des Antiquités grecques, étrusques et romaines";"Place of creation : Rome / Place of discovery : Rome";"non exposé";
cl010283934;"peinture murale";;"vers -20";"P 69";"Département des Antiquités grecques, étrusques et romaines";"Place of creation : Rome / Place of discovery : Rome";"non exposé";
cl010283935;"peinture murale";;"62 / 79  (2e moitié Ie s. ap. J.-C.)";"ED 2754; P 7";"Département des Antiquités grecques, étrusques et romaines";"Place of creation : Pompéi / Place of discovery : Pompéi";"non exposé";
cl010283937;"peinture murale";;"200 / 400  (IIIe s. ap. J.-C. [?] ; IVe s. ap. J.-C. [?])";"P 71";"Département des Antiquités grecques, étrusques et romaines";"Place of creation : Rome / Place of discovery : Rome";"non exposé";
cl010283938;"peinture murale";;"vers -20";"P 72";"Département des Antiquités grecques, étrusques et romaines";"Place of creation : Rome / Place of discovery : Rome";"non exposé";
cl010283939;"peinture murale";;"vers -20";"P 73";"Département des Antiquités grecques, étrusques et romaines";"Place of creation : Rome / Place of discovery : Rome";"non exposé";
cl010283942;"peinture murale";;"62 / 79  (2e moitié Ie s. ap. J.-C.)";"ED 2755; P 8";"Département des Antiquités grecques, étrusques et romaines";"Place of creation : Pompéi / Place of discovery : Pompéi";"non exposé";
cl010283948;"peinture murale";;;"P 87; P 87.1";"Département des Antiquités grecques, étrusques et romaines";;"non exposé";
cl010283949;"peinture murale";;"1 / 100  (Ie s. ap. J.-C.)";"P 88; MG 22656";"Département des Antiquités grecques, étrusques et romaines";"Place of creation : Pompéi (?) / Place of discovery : Pompéi (?)";"non exposé";
cl010283951;"peinture murale";;"62 / 79  (2e moitié Ie s. ap. J.-C.)";"ED 2756; P 9";"Département des Antiquités grecques, étrusques et romaines";"Place of creation : Pompéi / Place of discovery : Pompéi";"non exposé";
cl010306477;"peinture murale";;;"P 104";"Département des Antiquités grecques, étrusques et romaines";;"non exposé";
cl010306478;"peinture murale";;;"P 105";"Département des Antiquités grecques, étrusques et romaines";;"non exposé";
cl010306479;"peinture murale";;;"MNC 879; P 115";"Département des Antiquités grecques, étrusques et romaines";;"non exposé";
cl010306480;"peinture murale";;;"MNC 880; P 116";"Département des Antiquités grecques, étrusques et romaines";;"non exposé";
cl010306481;"peinture murale";;"60 / 80  (2e moitié Ie s. ap. J.-C.)";"MNE 1321; P 117";"Département des Antiquités grecques, étrusques et romaines";"Place of creation : Inconnu";"non exposé";
cl010306498;"peinture murale ; décor architectural";;;"P 136";"Département des Antiquités grecques, étrusques et romaines";;"non exposé";
cl010306509;"peinture murale";;;"MNC 1918; P 147.1";"Département des Antiquités grecques, étrusques et romaines";"Place of creation : Césarée de Maurétanie = Cherchel / Place of discovery : Cherchell = Césarée de Maurétanie";"non exposé";
cl010306512;"La tombe de Patron";;"-25 / 0  (4e quart Ie s. av. J.-C.)";"P 37.2";"Département des Antiquités grecques, étrusques et romaines";"Place of creation : Rome / Place of discovery : Rome";"non exposé";
cl010306513;"La tombe de Patron";;"-25 / 0  (4e quart Ie s. av. J.-C.)";"P 64";"Département des Antiquités grecques, étrusques et romaines";"Place of creation : Rome / Place of discovery : Rome";"non exposé";
cl010306514;"La tombe de Patron";;"-25 / 0  (4e quart Ie s. av. J.-C.)";"P 65";"Département des Antiquités grecques, étrusques et romaines";"Place of creation : Rome / Place of discovery : Rome";"non exposé";
cl010321376;"La Bataille de Kerbala";"Hoseyn Hamadani";"1950 / 1970  (3ème quart du XXe siècle)";"MAO 683";"Département des Arts de l'Islam";"Place of origin : Iran";"non exposé";
cl010321503;"Portrait de la Begum Sombre";"Jivan Ram";"1830 / 1836  (2ème quart du XIXe siècle)";"MAO 709";"Département des Arts de l'Islam";"Place of origin : Inde";"non exposé";
cl010321579;"Portrait de Nasir al-Din Shah dans un fauteuil européen tapissé de velours rouge";"Bahram Kirmanshahi";"1857 / 1858  (3ème quart du XIXe siècle)";"MAO 776";"Département des Arts de l'Islam";"Place of origin : Téhéran";"non exposé";
cl010327147;"Portrait de Fath Ali Shah";"Mihr Ali";"1800 / 1806  (1er quart du XIXe siècle)";"MV 6358; 3698; 668 B";"Département des Arts de l'Islam";"Place of origin : Téhéran";"non exposé";
