ARK;"Object name/Title";Author;Date;"Inventory number";Collection;"Geographic references / Places";Location;MNR
cl010066762;"Portrait de Charles John Crowle (1738-1811)";"Batoni, Pompeo ; Italie Latium Rome";"1750 / 1775  (3e quart du XVIIIe siècle)";"RF 1981 37";"Département des Peintures";;"non exposé";
cl010066763;"Portrait de Matilde Querini da Ponte";"Longhi, Pietro ; Italie";"1700 / 1800  (XVIIIe siècle)";"DL 1970 13";"Département des Peintures";;"non exposé";
cl010066764;"Vase de fleurs et fruits dans un paysage";"Belvedere, Andrea ; Italie Campanie Naples";"1675 / 1700  (4e quart du XVIIe siècle)";"MNR 1011; INV 20383";"Département des Peintures";;"non exposé";MNR
cl010066765;"Paysage au château";"Anonyme ; Italie";"1600 / 1700  (XVIIe siècle)";"RF 1950 33";"Département des Peintures";;"non exposé";
cl010066766;"La Résurrection du Christ";"Anonyme ; Inconnue";"XVIIe siècle";"RF 1001";"Département des Peintures";;"non exposé";
cl010066767;"Suzanne et les vieillards";"Guidobono, Domenico ; Italie";"1700 / 1750  (1e moitié du XVIIIe siècle)";"RF 2331";"Département des Peintures";;"non exposé";
cl010066768;"Le Sommeil de l'Enfant Jésus";"Sassoferrato (Giovanni Battista Salvi, dit) ; Italie";"1625 / 1650  (2e quart du XVIIe siècle)";"INV 599; L 3491";"Département des Peintures";;"non exposé";
cl010066769;"La Vierge pleurant le Christ mort";"Gatti, Bernardino, dit Il Sojaro ; Italie";"vers 1528";"INV 160; MR 84";"Département des Peintures";;"Denon, [Peint] Salle 712 - Grande Galerie, Salle 712 - (3e travée)";
cl010066770;"Saint Jérôme pénitent";"Dossi, Battista ; Italie";"1546 / 1548  (2e quart du XVIe siècle)";"INV 269; MN 79";"Département des Peintures";;"non exposé";
cl010066771;"Une vitrine de la galerie d'Apollon, au Louvre";"Grasset, Frédéric ; France";1835;"RF 1969 8";"Département des Peintures";;"non exposé";
cl010066772;Paysage;"Anonyme ; France";1674;"INV 8795 J";"Département des Peintures";;"non exposé";
cl010066773;Paysage;"Anonyme ; France";1674;"INV 8795 L";"Département des Peintures";;"non exposé";
cl010066774;"Portrait de femme";"Quadal, Martin Ferdinand ; Tchécoslovaquie";1799;"RF 1962 6";"Département des Peintures";;"Richelieu, [Peint] Salle 863 - Allemagne, Russie, Suisse";
cl010066775;"Portrait d'homme";"Roslin, Alexandre ; Suède";1766;"RF 1544";"Département des Peintures";;"Richelieu, [Peint] Salle 859 - Flandres, Hollande";
cl010066776;"L'Adoration des bergers entre saint Jean l'Évangéliste et saint Longin (dans la partie supérieure, l'Annonce aux bergers)";"Giulio Romano (Giulio Pippi, dit aussi Jules Romain) ; Italie";"1536 / 1537  (1e moitié du XVIe siècle)";"INV 421; MR 300";"Département des Peintures";;"Denon, [Peint] Salle 710 - Grande Galerie, Salle 710 - (2e travée)";
cl010066777;"Le Triomphe de Titus et de Vespasien";"Giulio Romano (Giulio Pippi, dit aussi Jules Romain) ; Italie";"vers 1537";"INV 423; MR 303";"Département des Peintures";;"Denon, [Peint] Salle 710 - Grande Galerie, Salle 710 - (2e travée)";
cl010066779;"Saint Jérôme lisant";"La Tour, Georges de ; France";"1600 / 1625  (1e quart du XVIIe siècle)";"RF 3928";"Département des Peintures";;"non exposé";
cl010066780;"La Madeleine à la veilleuse dite La Madeleine Terff";"La Tour, Georges de ; France";"1642 / 1644  (2e quart du XVIIe siècle)";"RF 1949 11";"Département des Peintures";;"Sully, [Peint] Salle 912 - Georges de La Tour et Les frères Le Nain";
cl010066781;"Vierge à l'Enfant avec saint Georges et sainte Justine présentant un bénédictin agenouillé";"Paolo Caliari, dit Veronese ; Italie";"1500 / 1600  (XVIe siècle)";"INV 139; MR 392";"Département des Peintures";;"Denon, [Peint] Salle 711 - Salle de la Joconde, Salle 711 - (Salle des Etats)";
cl010066782;"Autoportrait, dit autrefois Portrait de Gaston de Foix";"Savoldo, Giovanni Gerolamo ; Italie";"1500 / 1600  (XVIe siècle)";"INV 659; MR 252";"Département des Peintures";;"Denon, [Peint] Salle 711 - Salle de la Joconde, Salle 711 - (Vestibule Salle des Etats)";
cl010066783;"La Vierge à l' Enfant avec saint Étienne, saint Jérôme et saint Maurice";"Titien (Tiziano Vecellio, dit Tiziano ou) ; Italie Vénétie Venise";"1500 / 1525  (1e quart du XVIe siècle)";"INV 742; MR 514";"Département des Peintures";;"Denon, [Peint] Salle 711 - Salle de la Joconde, Salle 711 - (Salle des Etats)";
cl010066784;"Gentilhomme en pied, appuyé sur le socle d'une colonne";"Anonyme ; Italie Vénétie ; Italie Lombardie";"1540 / 1560  (Milieu du XVIe siècle)";"MI 885; L41.153";"Département des Peintures";;"non exposé";
cl010066785;"Portrait d'un homme et d'un enfant avec un globe (un jeune prince et son précepteur ? )";"Anonyme ; Italie Vénétie";"1525 / 1550  (2e quart du XVIe siècle)";"INV 127; MR 75";"Département des Peintures";;"non exposé";
cl010066786;"Les Apôtres découvrant le tombeau de la Vierge";"Giannicola di Paolo ; Italie";"1500 / 1550  (1e moitié du XVIe siècle)";"MI 563; Campana 428";"Département des Peintures";;"non exposé";
cl010066787;"Musée [Musaeus] - au revers décor ornemental";"Peruzzi, Baldassare ; Italie";"1500 / 1600  (XVIe siècle)";"RF 998 A";"Département des Peintures";;"non exposé";
cl010066788;"Le Défi des Piérides";"Rosso Fiorentino (Giovanni Battista di Jacopo, dit) ; Italie";"1523 / 1527  (1e tiers du XVIe siècle)";"INV 595; MR 69";"Département des Peintures";;"non exposé";
cl010066789;"Le Portement de la croix";"Tamagni, Vincenzo ; Italie";"1500 / 1600  (XVIe siècle)";"MI 618; Campana 450";"Département des Peintures";;"non exposé";
cl010066790;"La Vierge et l'Enfant Jésus, dite Vierge au dévidoir ou Vierge aux fuseaux";"Léonard de Vinci (Leonardo di ser Piero da Vinci, dit Leonardo da Vinci) ; Anonyme ; Italie";"1510 / 1530  (XVIe siècle)";"RF 2112";"Département des Peintures";;"non exposé";
cl010066791;"Portrait d'homme, dit autrefois Portrait de Giulio Romano";"Anonyme ; Italie Latium Rome";"1550 / 1600  (2e moitié du XVIe siècle)";"INV 425; MR 299";"Département des Peintures";;"non exposé";
cl010066792;"Jeune fille en buste";"Anonyme ; Italie Vénétie";"1500 / 1540  (Début du XVIe siècle)";"RF 201";"Département des Peintures";;"non exposé";
cl010066793;"Diane et Actéon";"Cavalier d'Arpin (Giuseppe Cesari, dit Il Cavalier d'Arpino, ou Le) ; Italie";"1600 / 1625  (1e quart du XVIIe siècle)";"INV 250; MR 298";"Département des Peintures";;"non exposé";
cl010066794;"La Sainte Famille avec l'Enfant Jésus embrassant saint Jean Baptiste";"Fontana, Prospero ; Italie";1568;"INV 383; MR 381";"Département des Peintures";;"non exposé";
cl010066795;"Quatre personnages";"Roberti, Ercole de ; Italie";"1400 / 1500  (XVe siècle)";"RF 34";"Département des Peintures";;"non exposé";
cl010066796;"La Vierge et l'Enfant dans un buisson de roses";"Pseudo Pier Francesco Fiorentino ; Italie";"1400 / 1500  (XVe siècle)";"RF 2222";"Département des Peintures";;"non exposé";
cl010066797;"La Vierge et l'Enfant entre saint Joseph et saint François (?)";"Anonyme ; Italie Émilie-Romagne Ferrare";"1500 / 1525  (1e quart du XVIe siècle)";"RF 1275";"Département des Peintures";;"non exposé";
cl010066798;"La Sainte Famille, dit La Petite Sainte Famille";"Santi, Raffaello, dit Raphaël ; Italie";"1516 / 1518  (1e quart du XVIe siècle)";"INV 605; MR 436";"Département des Peintures";;"Denon, [Peint] Salle 710 - Grande Galerie, Salle 710 - (2e travée)";
cl010066799;"Fleurs dans un vase d'or, buste de Louis XIV, corne d'abondance et armure (plastron de l'armure de Henri II, Louvre)";"Blin de Fontenay, Jean-Baptiste ; France";1687;"INV 4464; B 1462";"Département des Peintures";;"Sully, [OArt] Salle 605 - Stavros S. Niarchos";
cl010066800;"Halte de voyageurs.";"Houel, Jean-Pierre ; France";"vers 1774";"MI 265";"Département des Peintures";;"non exposé";
cl010066801;"Madame Mercier entourée de sa famille.";"Dumont, Jacques ; France";1731;"RF 511";"Département des Peintures";;"non exposé";
cl010066802;"Saint Benoît ressuscite un enfant";"Silvestre, Louis de ; France";"1700 / 1725  (1e quart du XVIIIe siècle)";"INV 2769; MR 1241";"Département des Peintures";;"non exposé";
cl010066803;"Saint Antoine de Padoue et l'enfant Jésus";"Giordano, Luca ; Italie";"1625 / 1650  (2e quart du XVIIe siècle)";"INV 685; MR 491";"Département des Peintures";;"non exposé";
cl010066804;"Les Marchands chassés du Temple";"Panini, Giovanni Paolo ; Italie";"1700 / 1725  (1e quart du XVIIIe siècle)";"INV 403; MR 378";"Département des Peintures";;"non exposé";
cl010066805;"Préparation du feu d'artifice et de la décoration de la fête donnée sur la place Navone, à Rome, le 30 novembre 1729, à l'occasion de la naissance du Dauphin";"Panini, Giovanni Paolo ; Italie";1729;"INV 415; MR 375";"Département des Peintures";;"non exposé";
cl010066806;"Le Combat des Centaures et des Lapithes";"Platzer, Johann Georg ; Autriche";"1725 / 1750  (2e quart du XVIIIe siècle)";"RF 1939 21";"Département des Peintures";;"Richelieu, [Peint] Salle 864 - Allemagne, Autriche";
cl010066807;"Femme nue vue de dos";"Etty, William ; Grande-Bretagne";"1835 / 1840  (XIXe siècle)";"RF 1989 18";"Département des Peintures";;"non exposé";
cl010066808;"Portrait de femme";"Hoppner, John ; Grande-Bretagne";1800;"RF 1543";"Département des Peintures";;"non exposé";
cl010066809;"Portrait de Lady Musgrave avec un de ses enfants";"Hoppner, John ; Grande-Bretagne";1800;"RF 3960";"Département des Peintures";;"non exposé";
cl010066810;"Portrait de la reine Charlotte (1744-1818), en robe de couronnement";"Ramsay, Allan ; Grande-Bretagne";"1750 / 1775  (3e quart du XVIIIe siècle)";"RF 358";"Département des Peintures";;"non exposé";
cl010066811;"Portrait de William Sutherland, 18ème comte de Sutherland (1735-1766)";"Ramsay, Allan ; Grande-Bretagne";"1725 / 1750  (2e quart du XVIIIe siècle)";"RF 1939 23";"Département des Peintures";;"non exposé";
cl010066812;"Portrait de Mrs Allan Maconochie of Meadowbank et l'un de ses fils";"Raeburn, Sir Henry ; Grande-Bretagne";"vers 1800";"RF 1511";"Département des Peintures";;"non exposé";
cl010066813;L'abreuvoir;"Mulready, William ; Grande-Bretagne";"1775 / 1825  (Fin du XVIIIe siècle - début du XIXè siècle)";"RF 306";"Département des Peintures";;"non exposé";
cl010066814;"Le Martyre des chartreux de Mauerbach (Autriche) en 1529, lors du siège de Vienne par les Turcs";"Carducho, Vicente ; Espagne";"1626 / 1632  (2e quart du XVIIe siècle)";"RF 1980 40";"Département des Peintures";;"non exposé";
cl010066815;"Saint Jean l'Évangéliste et la coupe empoisonnée";"Cano, Alonso ; Espagne";"1636 / 1638  (2e quart du XVIIe siècle)";"RF 1977 2";"Département des Peintures";;"non exposé";
cl010066816;"Le Christ mort entre deux anges";"Anonyme ; Espagne Valence";"1475 / 1500  (4e quart du XVe siècle)";"RF 1950 2";"Département des Peintures";;"non exposé";
cl010066817;"La Vierge de douleur, saint Jean, deux saintes femmes et saint Dominique de Guzmán";"Borgoña, Juan de ; Espagne";"1509 / 1511  (1e quart du XVIe siècle)";"RF 1993 19";"Département des Peintures";;"non exposé";
cl010066818;"Paysage; les adieux d'un proscit à sa famille, ou Montagnes de la Sabine.";"Flandrin, Paul ; France";1838;"INV 4453; MN 94; RF 1119";"Département des Peintures";;"Denon, [Peint] Salle 702 - Salle Daru, néoclassicisme";
cl010066819;"Marchands orientaux dans un port occidental.";"Chassériau, Théodore ; France";"1825 / 1850  (2e quart du XIXe siècle)";"RF 3152";"Département des Peintures";;"Richelieu, [SCULPT] Salle 226 - Antoine-Louis Barye (1796-1875) - Le romantisme en sculpture";
cl010066820;"La Guérison de saint Bonaventure enfant par saint François";"Herrera el Viejo, Francisco de ; Espagne";1628;"RF 1963 1";"Département des Peintures";;"non exposé";
cl010066821;"Saint Robert, ou Rupert, évêque de Worms";"Ingres, Jean-Auguste-Dominique ; France";1842;"INV 20321";"Département des Peintures";;"Sully, [Peint] Salle 940 - Jean-Auguste-Dominique Ingres (1780-1867)";
cl010066822;"Sainte Clotilde, femme de Clovis";"Ingres, Jean-Auguste-Dominique ; France";1844;"INV 20333";"Département des Peintures";;"Sully, [Peint] Salle 940 - Jean-Auguste-Dominique Ingres (1780-1867)";
cl010066823;"Saint Irénée";"Cornu, Sébastien ; France";1864;"INV 20573";"Département des Peintures";;"non exposé";
cl010066824;"Psyché et l'Amour";"Anonyme ; France";"1800 / 1825  (1e quart du XIXe siècle)";"INV 20288";"Département des Peintures";;"non exposé";
cl010066825;"Paysage avec la fuite en Égypte";"Dominiquin (Domenico Zampieri, dit Il Domenichino, ou Le) ; Italie";"1600 / 1625  (1e quart du XVIIe siècle)";"INV 800; MR 178";"Département des Peintures";;"Denon, [Peint] Salle 716 - Grande Galerie, Salle 716 - (4e travée)";
cl010066826;"Le Mariage de la Vierge";"Giordano, Luca ; Italie";"1600 / 1700  (XVIIe siècle)";"MI 868";"Département des Peintures";;"non exposé";
cl010066827;"Fête musicale donnée par le cardinal de La Rochefoucauld au théâtre Argentina à Rome, le 15 juillet 1747, à l'occasion du mariage du Dauphin, fils de Louis XV, avec Marie-Josèphe de Saxe";"Panini, Giovanni Paolo ; Italie";1747;"INV 414";"Département des Peintures";;"non exposé";
cl010066829;"Le Christ chassant les marchands du temple";"Castiglione, Giovanni Benedetto ; Italie";"1625 / 1650  (2e quart du XVIIe siècle)";"INV 241; MR 143";"Département des Peintures";;"non exposé";
cl010066830;"Prise d'habit d'une jeune fille d'Albano dans le choeur du couvent de Sainte Claire à Rome";"Granet, François Marius ; France";"1800 / 1825  (1e quart du XIXe siècle)";"INV 5010; C 6";"Département des Peintures";;"non exposé";
cl010066832;"L'Apparition de la Vierge à saint Luc et à sainte Catherine";"Carrache, Annibal (Carracci, Annibale) ; Italie Émilie-Romagne Bologne";1592;"INV 196; MR 119";"Département des Peintures";;"Denon, [Peint] Salle 712 - Grande Galerie, Salle 712 - (3e travée)";
cl010066833;"Wolf, dit Bernard (1778-1850)";"Rude, Sophie ; France";"1800 / 1825  (1e quart du XIXe siècle)";"RF 2190";"Département des Peintures";;"non exposé";
cl010066834;"""La mare Appia; dans la forêt de Fontainebleau; nuit d'hiver""";"Saal, Georg ; Allemagne";"1850 / 1875  (3e quart du XIXe siècle)";"RF 2374";"Département des Peintures";;"non exposé";
cl010066835;"Portrait d'enfant jouant de la guitare";"Heinsius, Johann Ernst ; Allemagne";1781;"INV 20603";"Département des Peintures";;"Richelieu, [Peint] Salle 863 - Allemagne, Russie, Suisse";
cl010066836;"La Nativité";"Anonyme ; Allemagne Cologne";"XIXe siècle";"RF 1734";"Département des Peintures";;"non exposé";
cl010066837;"Portrait du comte Christophe Urbanowski";"Graff, Anton ; Allemagne";1791;"RF 3693; RF 3610";"Département des Peintures";;"Richelieu, [Peint] Salle 863 - Allemagne, Russie, Suisse";
cl010066838;"Portrait de fantaisie de Sibylle de Clèves avec son fils Jean-Frédéric, futur duc de Saxe";"Rohrich, Franz Wolfang ; Allemagne";"1800 / 1835  (1e tiers du XIXe siècle)";"INV 1185; C 339";"Département des Peintures";;"non exposé";
cl010066839;"Confrérie en prières";"Maître de Commarin (Jean I Dorrain ?)";"vers 1515";"RF 1005";"Département des Peintures";;"non exposé";
cl010066840;"Gaspard Meyer (1749-après 1799), ministre plénipotentiaire de la République Batave, dit L'homme au gilet rouge.";"David, Jacques-Louis ; France";"1795 / 1796  (4e quart du XVIIIe siècle)";"RF 1942 17";"Département des Peintures";;"Denon, [Peint] Salle 714 - Collection Beistegui";
cl010066841;"Madame Panckoucke, née Cécile Bochet (1787-1865).";"Ingres, Jean-Auguste-Dominique ; France";1811;"RF 1942 25";"Département des Peintures";;"Denon, [Peint] Salle 714 - Collection Beistegui";
cl010066842;"Bacchante dans un paysage";"Mallet, Jean Baptiste ; France";"1800 / 1850  (1e moitié du XIXe siècle)";"RF 3843";"Département des Peintures";;"Sully, [Peint] Salle 937 - La peinture de genre anecdotique (1800-1820)";
cl010066843;"La Mauvaise nouvelle";"Gérard, Marguerite ; France";1804;"MNR 140";"Département des Peintures";;"Sully, [Peint] Salle 938 - Louis Léopold Boilly (1761-1845) et la scène de moeurs parisiennes";MNR
cl010066844;"Portrait de l'artiste";"Haudebourt-Lescot, Antoinette Cécile Hortense ; France";1800;"MI 719";"Département des Peintures";;"non exposé";
cl010066845;"Louis-François Bertin, dit Bertin l'Aîné (1766-1841).";"Ingres, Jean-Auguste-Dominique ; France";1832;"RF 1071";"Département des Peintures";;"Sully, [Peint] Salle 940 - Jean-Auguste-Dominique Ingres (1780-1867)";
cl010066846;"Portrait d'un artiste dans son atelier";"Géricault, Théodore ; France";"vers 1820";"RF 1225";"Département des Peintures";;"Louvre-Lens, Galerie du Temps";
cl010066847;"Cheval attaqué par un lion";"Géricault, Théodore ; France";"1800 / 1825  (1e quart du XIXe siècle)";"RF 1946 2";"Département des Peintures";;"Sully, [Peint] Salle 941 - Théodore Géricault (1791-1824)";
cl010066848;"La mer vue des hauteurs de Dieppe";"Delacroix, Eugène ; France";"1850 / 1875  (3e quart du XIXe siècle)";"RF 1979 46";"Département des Peintures";;"Sully, [Peint] Salle 942 - Eugène Delacroix (1798-1863)";
cl010066849;Pietà;"Delacroix, Eugène ; France";1843;"RF 1943 6";"Département des Peintures";;"Sully, [Peint] Salle 942 - Eugène Delacroix (1798-1863)";
cl010066850;"Intérieur d'atelier";"Tassaert, Octave ; France";1845;"RF 2442";"Département des Peintures";;"non exposé";
cl010066851;"Combat de cavaliers arabes.";"Chassériau, Théodore ; France";1856;"RF 3921";"Département des Peintures";;"Sully, [Peint] Salle 942 - Eugène Delacroix (1798-1863)";
cl010066852;"Gueux dans des ruines romaines";"Bourdon, Sébastien ; France";"vers 1638";"INV 2819; MR 1264";"Département des Peintures";;"non exposé";
cl010066853;"Coupe de cerises, prunes et melon";"Moillon, Louise ; France";"vers 1633";"RF 1982 21";"Département des Peintures";;"Sully, [Peint] Salle 911- L'atticisme";
cl010066854;"Pan et Syrinx";"Dorigny, Michel ; France";1657;"RF 1949 21";"Département des Peintures";;"Sully, [Peint] Salle 911- L'atticisme";
cl010066855;"Paysage aux baigneuses";"La Hyre, Laurent de ; France";1653;"INV 5363; MR 1851";"Département des Peintures";;"non exposé";
cl010066856;"Paysage avec un voyageur";"Patel, Pierre ; France";"1645 / 1647  (2e quart du XVIIe siècle)";"INV 7129; MR 2276";"Département des Peintures";;"Sully, [Peint] Salle 911- L'atticisme, Salle 911 - (ex-salle 25F)";
cl010066857;"Vue d'une partie du Palais Ducal et de la Piazzetta à Venise";"Turpin de Crissé, Lancelot Théodore ; France";1829;"MI 233";"Département des Peintures";;"Sully, [Peint] Salle 939 - L’Italie pittoresque (1800-1820)";
cl010066858;"Le Pas de Suse forcé par Louis XIII";"Gellée, Claude ; France";"1630 / 1635  (2e quart du XVIIe siècle)";"INV 4727; MR 1736";"Département des Peintures";;"Richelieu, [Peint] Salle 827 - Claude Gellée, dit le Lorrain (1600-1682) et le paysage classique";
cl010066859;"Sainte Cécile jouant de l'orgue";"Stella, Jacques ; France";"vers 1640";"INV 7968; MR 2474";"Département des Peintures";;"non exposé";
cl010066860;"Le Bénédicité";"Chardin, Jean Baptiste Siméon ; France";1740;"INV 3202; MR 1325";"Département des Peintures";;"Sully, [Peint] Salle 921 - Peinture de genre";
cl010066861;"Les Baigneuses.";"Fragonard, Jean-Honoré ; France";"1765 / 1770  (3e quart du XVIIIe siècle)";"MI 1055";"Département des Peintures";;"Sully, [Peint] Salle 929 - Jean-Honoré Fragonard (1732-1806)";
cl010066862;"Démolition des maisons du pont Notre-Dame, en 1786";"Robert, Hubert ; France";1786;"RF 1947 38";"Département des Peintures";;"non exposé";
cl010066864;"Le valet de chiens";"Decamps, Alexandre-Gabriel ; France";"1800 / 1900  (XIXe siècle)";"RF 1389";"Département des Peintures";;"Sully, [Peint] Salle 951 - Collection Georges Thomy Thiéry (1823-1902)";
cl010066866;"Famille de paysans";"Le Nain, Louis ; France ; Le Nain, Antoine";"vers 1642";"RF 2081";"Département des Peintures";;"Sully, [Peint] Salle 912 - Georges de La Tour et Les frères Le Nain, Salle 912 - Les frères Le Nain";
cl010066867;"Catherine-Marie-Jeanne Tallard (1772/73-1825), femme de françois Lamy, maire de Sougères (Yonne).";"David, Jacques-Louis ; France";1795;"RF 1740";"Département des Peintures";;"Sully, [Peint] Salle 935 - Jacques-Louis David (1745-1825) et ses élèves, l’art du portrait";
cl010066868;"Le serment des Horaces.";"David, Jacques-Louis ; France";1784;"RF 47";"Département des Peintures";;"non exposé";
cl010066869;"Le Christ et la Cananéenne.";"Drouais, Germain-Jean ; France";1784;"INV 4142; MR 1538";"Département des Peintures";;"non exposé";
cl010066870;"Portrait d'homme";"François, Henri-J. ; France";1802;"RF 3957";"Département des Peintures";;"non exposé";
cl010066871;"Portrait de l'artiste.";"Greuze, Jean-Baptiste ; France";"vers 1785";"INV 5034; L 3747";"Département des Peintures";;"Sully, [Peint] Salle 932 - Jean-Baptiste Greuze (1725-1805)";
cl010066872;"Les Deux carrosses.";"Gillot, Claude ; France";"vers 1707";"RF 2405";"Département des Peintures";;"Sully, [Peint] Salle 917 - Jean-Antoine Watteau (1684-1721)";
cl010066873;"La Prédication d'un moine.";"Dandré-Bardon, Michel-François ; France";"vers 1735";"RF 1997 37";"Département des Peintures";;"non exposé";
cl010066874;"Diane de Poitiers chez Jean Goujon.";"Fragonard, Alexandre-Évariste ; France";"vers 1825";"RF 1997 38";"Département des Peintures";;"Sully, [Peint] Salle 937 - La peinture de genre anecdotique (1800-1820)";
cl010066875;"Paysage à la chèvre";"Watteau, Jean-Antoine ; France";"vers 1716";"RF 1938 36";"Département des Peintures";;"Sully, [Peint] Salle 918 - Collection La Caze";
cl010066876;"Composition décorative avec l'arc de triomphe du Carrousel et la cour Napoléon du Louvre";"Dufy, Raoul ; France";"vers 1930";"DL 1997 2; AM 4214P-67";"Département des Peintures";;"non exposé";
cl010066877;"Cimon et Éphigène";"Blanchard, Jacques ; France";"vers 1629";"RF 2317";"Département des Peintures";;"Richelieu, [Peint] Salle 828 - Les peintres de Louis XIII, roi de France de 1610 à 1643";
cl010066878;"La Charité";"Blanchard, Jacques ; France";1633;"INV 2610; MR 1199";"Département des Peintures";;"Richelieu, [Peint] Salle 828 - Les peintres de Louis XIII, roi de France de 1610 à 1643";
cl010066879;"Gardeuse de vaches en Normandie";"Bohn, German von ; Allemagne";1858;"INV 20869; GMTB 880/1";"Département des Peintures";;"Richelieu, [OArt] Salle 543 - Appartements Napoléon III - Salon de famille";
cl010066880;"Chevrière béarnaise";"Bohn, German von ; Allemagne";1859;"INV 20870; GMTB 880/2";"Département des Peintures";;"Richelieu, [OArt] Salle 543 - Appartements Napoléon III - Salon de famille";
cl010066881;"Intérieur, dit aussi Panoplies et harnais orientaux";"Giraud, Charles ; France";1861;"INV 20871";"Département des Peintures";;"Richelieu, [OArt] Salle 543 - Appartements Napoléon III - Salon de famille";
cl010066882;"Le bohneur de la famille";"Guet, Charlemagne ; France";1848;"INV 20872";"Département des Peintures";;"non exposé";
cl010066883;Paysage;"Bourgeois de Mercey, Frédéric ; France";1836;"INV 20873";"Département des Peintures";;"Sully, [Peint] Salle 948 - Le paysage français (1820-1850)";
cl010066886;"Triomphe de Bacchus";"Anonyme ; France";"1800 / 1900  (XIXe siècle)";"INV 20876";"Département des Peintures";;"non exposé";
cl010066887;"La Vierge à l'Enfant avec saint Guy et saint François";"Benefial, Marco ; Italie";"1700 / 1800  (XVIIIe siècle)";"RF 1997 31";"Département des Peintures";;"non exposé";
cl010066888;"Saint François de Paule en extase";"Bianchi, Pietro ; Italie";"vers 1728";"RF 1997 28";"Département des Peintures";;"non exposé";
cl010066889;"Agar et l'ange";"Bottani, Giuseppe ; Italie";"1700 / 1800  (XVIIIe siècle)";"RF 1997 19";"Département des Peintures";;"non exposé";
cl010066890;"Lucrèce pleurant sa disgrâce";"Casali, Andrea ; Italie";"vers 1761";"RF 1997 27";"Département des Peintures";;"non exposé";
cl010066891;"Agar et l'ange";"Chiari, Giuseppe Bartolomeo ; Italie";"vers 1705";"RF 1997 35";"Département des Peintures";;"non exposé";
cl010066892;"Esquisse pour des ""Sépulcres""";"Conca, Sebastiano ; Italie";"1730 / 1760  (Milieu du XVIIIe siècle)";"RF 1997 32";"Département des Peintures";;"non exposé";
cl010066893;"Une bienheureuse abbesse recevant la communion des mains du Christ (sainte Gertrude la Grande?)";"Gaulli, Giovanni Battista, dit Baciccio ; Italie";"1690 / 1700  (Fin du XVIIe siècle)";"RF 1997 34";"Département des Peintures";;"non exposé";
cl010066894;"Portrait d'un ecclésiastique";"Guglielmi, Gregorio ; Italie";"1750 / 1760  (3e quart du XVIIIe siècle)";"RF 1997 29";"Département des Peintures";;"non exposé";
cl010066895;"Le Christ devant Pilate";"Kuntz, Tadeusz ; Italie";"1750 / 1790  (2e moitié du XVIIIe siècle)";"RF 1997 20";"Département des Peintures";;"non exposé";
cl010066896;"Portrait de Monseigneur Francesco Carafa";"Maron, Anton von ; Allemagne";"vers 1760";"RF 1997 17";"Département des Peintures";;"non exposé";
cl010066897;"L'Immaculée Conception";"Mengs, Anton Raphael ; Allemagne";"1700 / 1800  (XVIIIe siècle)";"RF 1997 24";"Département des Peintures";;"non exposé";
cl010066898;"Charles et Ubalde dans le jardin d'Armide";"Passeri, Giuseppe ; Italie";"1685 / 1690  (Fin du XVIIe siècle)";"RF 1997 23";"Département des Peintures";;"non exposé";
cl010066899;"La Continence de Scipion";"Rocca, Michele ; Italie";"vers 1720";"RF 1997 25";"Département des Peintures";;"non exposé";
cl010066900;"La Continence de Scipion (esquisse)";"Rocca, Michele ; Italie";"vers 1720";"RF 1997 26";"Département des Peintures";;"non exposé";
cl010066901;"Le Martyre de sainte Agathe";"Rossi, Mariano ; Italie";"1785 / 1786  (4e quart du XVIIIe siècle)";"RF 1997 33";"Département des Peintures";;"non exposé";
cl010066902;"L'immaculée conception";"Rossi, Pasquale ; Italie";"1670 / 1720  (Fin du XVIIe siècle - début du XVIIIè siècle)";"RF 1997 18";"Département des Peintures";;"non exposé";
cl010066903;"Diane auprès du cadavre d'Orion";"Seiter, Daniel ; Italie";"vers 1685";"RF 1997 30";"Département des Peintures";;"non exposé";
cl010066904;"La Vierge à l'Enfant";"Stanzione, Massimo ; Italie";"1600 / 1650  (1e moitié du XVIIe siècle)";"RF 1997 36";"Département des Peintures";;"non exposé";
cl010066905;"Le Christ mort porté par des anges";"Trevisani, Francesco ; Italie";"1705 / 1710  (Début du XVIIIe siècle)";"RF 1997 21";"Département des Peintures";;"non exposé";
cl010066906;"La Vierge de douleur entourée d'anges";"Unterperger, Christoph ; Italie";"vers 1780";"RF 1997 22";"Département des Peintures";;"non exposé";
cl010066907;L'Annonciation;"Albani, Francesco ; Italie";"1600 / 1700  (XVIIe siècle)";"INV 3; MR 3";"Département des Peintures";;"Denon, [Peint] Salle 716 - Grande Galerie, Salle 716 - (la Trémoille)";
cl010066908;"Saint Benoît mourant reçoit le viatique, dit aussi La Dernière communion de saint Benoît mourant.";"Deshays, Jean Baptiste Henri ; France";"avant 1761";"RF 1997 53";"Département des Peintures";;"non exposé";
cl010066909;"Portrait de James-Alexandre, comte de Pourtalès Gorgier (1776-1855)";"Delaroche, Paul ; France";1846;"RF 1998 1";"Département des Peintures";;"Sully, [Peint] Salle 943 - Théodore Chassériau (1819-1856) et l’art du portrait autour de 1840";
